symbol,instrument_key,support_date,signal_date,entry_date,entry_price,stop_loss
CANBK,NSE_EQ|INE476A01022,2021-08-26,2021-08-26,2021-08-27,30.65,30.51
CANBK,NSE_EQ|INE476A01022,2022-12-28,2022-12-28,2022-12-29,62.9,62.36
CANBK,NSE_EQ|INE476A01022,2023-08-23,2023-08-23,2023-08-24,67.0,65.34
CANBK,NSE_EQ|INE476A01022,2023-10-26,2023-10-26,2023-10-27,72.35,71.58
CANBK,NSE_EQ|INE476A01022,2024-03-14,2024-03-14,2024-03-15,109.4,107.16
CGPOWER,NSE_EQ|INE067A01029,2017-06-21,2017-06-21,2017-06-22,86.0,84.42
CGPOWER,NSE_EQ|INE067A01029,2018-08-09,2018-08-09,2018-08-10,61.15,58.45
CGPOWER,NSE_EQ|INE067A01029,2021-01-14,2021-01-14,2021-01-15,43.15,42.14
CGPOWER,NSE_EQ|INE067A01029,2021-01-20,2021-01-20,2021-01-21,43.5,42.65
CGPOWER,NSE_EQ|INE067A01029,2022-02-03,2022-02-03,2022-02-04,183.45,180.66
CGPOWER,NSE_EQ|INE067A01029,2022-09-30,2022-09-30,2022-10-03,232.65,232.59
CGPOWER,NSE_EQ|INE067A01029,2022-10-06,2022-10-06,2022-10-07,242.3,233.34
CGPOWER,NSE_EQ|INE067A01029,2024-07-24,2024-07-24,2024-07-25,700.0,686.68
CGPOWER,NSE_EQ|INE067A01029,2024-08-09,2024-08-09,2024-08-12,711.0,706.01
CGPOWER,NSE_EQ|INE067A01029,2024-08-20,2024-08-20,2024-08-21,737.15,712.0
CHOLAFIN,NSE_EQ|INE121A01024,2015-04-27,2015-04-27,2015-04-28,121.5,117.22
CHOLAFIN,NSE_EQ|INE121A01024,2016-10-28,2016-10-28,2016-11-01,237.15,229.37
CHOLAFIN,NSE_EQ|INE121A01024,2017-09-06,2017-09-06,2017-09-07,234.8,230.9
CHOLAFIN,NSE_EQ|INE121A01024,2017-09-18,2017-09-18,2017-09-19,233.8,232.21
CHOLAFIN,NSE_EQ|INE121A01024,2018-02-01,2018-02-01,2018-02-02,267.0,260.45
CHOLAFIN,NSE_EQ|INE121A01024,2018-12-19,2018-12-19,2018-12-20,255.55,250.6
CHOLAFIN,NSE_EQ|INE121A01024,2019-12-12,2019-12-12,2019-12-13,314.0,303.28
CHOLAFIN,NSE_EQ|INE121A01024,2020-01-02,2020-01-02,2020-01-03,310.5,308.85
CHOLAFIN,NSE_EQ|INE121A01024,2021-04-13,2021-04-13,2021-04-15,527.5,530.52
CHOLAFIN,NSE_EQ|INE121A01024,2021-05-11,2021-05-11,2021-05-12,558.9,550.23
CHOLAFIN,NSE_EQ|INE121A01024,2021-05-20,2021-05-20,2021-05-21,575.3,551.2
CHOLAFIN,NSE_EQ|INE121A01024,2023-03-17,2023-03-17,2023-03-20,757.0,750.06
CHOLAFIN,NSE_EQ|INE121A01024,2023-03-21,2023-03-21,2023-03-22,756.0,752.28
CHOLAFIN,NSE_EQ|INE121A01024,2024-05-31,2024-05-31,2024-06-03,1270.0,1219.7
CHOLAFIN,NSE_EQ|INE121A01024,2024-07-26,2024-07-26,2024-07-29,1415.0,1377.52
CHOLAFIN,NSE_EQ|INE121A01024,2024-10-08,2024-10-08,2024-10-09,1539.0,1484.94
CIPLA,NSE_EQ|INE059A01026,2017-02-02,2017-02-02,2017-02-03,584.3,574.43
CIPLA,NSE_EQ|INE059A01026,2017-08-14,2017-08-14,2017-08-16,569.5,553.66
CIPLA,NSE_EQ|INE059A01026,2017-08-24,2017-08-24,2017-08-28,575.5,557.68
CIPLA,NSE_EQ|INE059A01026,2017-09-14,2017-09-14,2017-09-15,564.85,563.54
CIPLA,NSE_EQ|INE059A01026,2020-01-07,2020-01-07,2020-01-08,467.8,467.54
CIPLA,NSE_EQ|INE059A01026,2020-09-15,2020-09-15,2020-09-16,743.95,724.26
CIPLA,NSE_EQ|INE059A01026,2021-02-02,2021-02-02,2021-02-03,826.0,808.33
CIPLA,NSE_EQ|INE059A01026,2022-01-13,2022-01-13,2022-01-14,926.05,913.6
CIPLA,NSE_EQ|INE059A01026,2022-07-13,2022-07-13,2022-07-14,953.4,952.02
CIPLA,NSE_EQ|INE059A01026,2023-11-29,2023-11-29,2023-11-30,1200.0,1198.04
CIPLA,NSE_EQ|INE059A01026,2024-03-21,2024-03-21,2024-03-22,1453.0,1437.51
CIPLA,NSE_EQ|INE059A01026,2024-10-07,2024-10-07,2024-10-08,1624.65,1616.72
COALINDIA,NSE_EQ|INE522F01014,2018-09-19,2018-09-19,2018-09-21,267.95,262.06
COALINDIA,NSE_EQ|INE522F01014,2022-02-25,2022-02-25,2022-02-28,147.2,144.12
COALINDIA,NSE_EQ|INE522F01014,2022-10-12,2022-10-12,2022-10-13,216.95,210.59
COCHINSHIP,NSE_EQ|INE704P01025,2018-01-19,2018-01-19,2018-01-22,279.7,276.46
COCHINSHIP,NSE_EQ|INE704P01025,2020-10-07,2020-10-07,2020-10-08,172.25,168.74
COFORGE,NSE_EQ|INE591G01025,2015-08-31,2015-08-31,2015-09-01,93.0,92.49
COFORGE,NSE_EQ|INE591G01025,2017-01-18,2017-01-18,2017-01-19,87.0,84.73
COFORGE,NSE_EQ|INE591G01025,2018-06-06,2018-06-06,2018-06-07,212.0,205.8
COFORGE,NSE_EQ|INE591G01025,2018-07-20,2018-07-20,2018-07-23,223.5,220.09
COFORGE,NSE_EQ|INE591G01025,2019-07-10,2019-07-10,2019-07-11,262.5,260.9
COFORGE,NSE_EQ|INE591G01025,2021-01-20,2021-01-20,2021-01-21,527.5,514.51
COFORGE,NSE_EQ|INE591G01025,2021-02-08,2021-02-08,2021-02-09,524.5,517.98
COFORGE,NSE_EQ|INE591G01025,2022-12-16,2022-12-16,2022-12-19,790.0,778.88
COFORGE,NSE_EQ|INE591G01025,2023-01-02,2023-01-02,2023-01-03,792.0,781.41
COLPAL,NSE_EQ|INE259A01022,2015-08-06,2015-08-06,2015-08-07,1020.4,1000.66
COLPAL,NSE_EQ|INE259A01022,2017-08-03,2017-08-03,2017-08-04,1070.0,1079.4
COLPAL,NSE_EQ|INE259A01022,2017-10-12,2017-10-12,2017-10-13,1108.0,1099.29
COLPAL,NSE_EQ|INE259A01022,2020-06-09,2020-06-09,2020-06-10,1377.1,1369.29
COLPAL,NSE_EQ|INE259A01022,2022-10-25,2022-10-25,2022-10-27,1627.15,1601.47
COLPAL,NSE_EQ|INE259A01022,2024-02-29,2024-02-29,2024-03-01,2534.0,2515.48
CONCOR,NSE_EQ|INE111A01025,2015-04-27,2015-04-27,2015-04-28,409.1,410.51
CONCOR,NSE_EQ|INE111A01025,2017-02-27,2017-02-27,2017-02-28,312.05,307.04
CONCOR,NSE_EQ|INE111A01025,2017-03-28,2017-03-28,2017-03-29,319.25,315.91
CONCOR,NSE_EQ|INE111A01025,2017-09-28,2017-09-28,2017-09-29,420.05,407.2
CONCOR,NSE_EQ|INE111A01025,2017-10-23,2017-10-23,2017-10-24,428.8,423.96
CONCOR,NSE_EQ|INE111A01025,2018-08-31,2018-08-31,2018-09-03,418.6,413.51
CONCOR,NSE_EQ|INE111A01025,2018-09-07,2018-09-07,2018-09-10,419.85,413.53
CONCOR,NSE_EQ|INE111A01025,2021-04-30,2021-04-30,2021-05-03,472.0,456.87
CONCOR,NSE_EQ|INE111A01025,2021-05-06,2021-05-06,2021-05-07,465.5,457.18
CONCOR,NSE_EQ|INE111A01025,2022-09-07,2022-09-07,2022-09-08,587.95,547.43
CONCOR,NSE_EQ|INE111A01025,2023-06-21,2023-06-21,2023-06-22,523.2,516.42
CONCOR,NSE_EQ|INE111A01025,2024-01-29,2024-01-29,2024-01-30,694.4,677.97
CUMMINSIND,NSE_EQ|INE298A01020,2015-09-18,2015-09-18,2015-09-21,1085.0,1081.55
CUMMINSIND,NSE_EQ|INE298A01020,2016-08-04,2016-08-04,2016-08-05,839.3,828.7
CUMMINSIND,NSE_EQ|INE298A01020,2016-09-27,2016-09-27,2016-09-28,903.3,897.4
CUMMINSIND,NSE_EQ|INE298A01020,2017-10-27,2017-10-27,2017-10-30,907.1,910.86
CUMMINSIND,NSE_EQ|INE298A01020,2019-04-23,2019-04-23,2019-04-24,741.6,726.53
CUMMINSIND,NSE_EQ|INE298A01020,2019-07-08,2019-07-08,2019-07-09,748.3,747.91
CUMMINSIND,NSE_EQ|INE298A01020,2020-06-19,2020-06-19,2020-06-22,380.0,372.08
CUMMINSIND,NSE_EQ|INE298A01020,2020-07-28,2020-07-28,2020-07-29,397.0,392.36
CUMMINSIND,NSE_EQ|INE298A01020,2021-04-26,2021-04-26,2021-04-27,884.4,851.07
CUMMINSIND,NSE_EQ|INE298A01020,2023-02-02,2023-02-02,2023-02-03,1454.0,1437.44
CUMMINSIND,NSE_EQ|INE298A01020,2024-06-05,2024-06-05,2024-06-06,3454.55,3383.99
DABUR,NSE_EQ|INE016A01026,2017-05-10,2017-05-10,2017-05-11,284.0,281.77
DABUR,NSE_EQ|INE016A01026,2017-08-28,2017-08-28,2017-08-29,313.0,303.36
DABUR,NSE_EQ|INE016A01026,2017-09-15,2017-09-15,2017-09-18,310.5,307.57
DABUR,NSE_EQ|INE016A01026,2017-09-19,2017-09-19,2017-09-20,316.8,307.95
DABUR,NSE_EQ|INE016A01026,2017-09-25,2017-09-25,2017-09-26,314.9,308.69
DABUR,NSE_EQ|INE016A01026,2017-09-28,2017-09-28,2017-09-29,313.0,308.82
DABUR,NSE_EQ|INE016A01026,2019-09-24,2019-09-24,2019-09-25,452.0,436.22
DABUR,NSE_EQ|INE016A01026,2019-11-20,2019-11-20,2019-11-21,470.0,457.15
DABUR,NSE_EQ|INE016A01026,2020-07-28,2020-07-28,2020-07-29,476.75,466.13
DABUR,NSE_EQ|INE016A01026,2020-09-30,2020-09-30,2020-10-01,515.75,497.61
DABUR,NSE_EQ|INE016A01026,2020-11-12,2020-11-12,2020-11-13,520.0,512.07
DABUR,NSE_EQ|INE016A01026,2021-02-11,2021-02-11,2021-02-12,539.3,527.43
DABUR,NSE_EQ|INE016A01026,2021-08-13,2021-08-13,2021-08-16,588.2,583.9
DABUR,NSE_EQ|INE016A01026,2023-01-05,2023-01-05,2023-01-06,573.15,570.78
DLF,NSE_EQ|INE271C01023,2016-08-30,2016-08-30,2016-08-31,164.25,159.17
DLF,NSE_EQ|INE271C01023,2017-07-31,2017-07-31,2017-08-01,194.5,191.84
DLF,NSE_EQ|INE271C01023,2019-04-12,2019-04-12,2019-04-15,183.0,180.59
DLF,NSE_EQ|INE271C01023,2023-10-27,2023-10-27,2023-10-30,537.0,529.91
DLF,NSE_EQ|INE271C01023,2024-04-30,2024-04-30,2024-05-02,888.2,888.97
DLF,NSE_EQ|INE271C01023,2024-08-30,2024-08-30,2024-09-02,850.0,839.46
DRREDDY,NSE_EQ|INE089A01031,2016-10-25,2016-10-25,2016-10-26,641.2,621.97
DRREDDY,NSE_EQ|INE089A01031,2017-11-21,2017-11-21,2017-11-22,473.0,473.31
DRREDDY,NSE_EQ|INE089A01031,2018-10-09,2018-10-09,2018-10-10,493.0,488.96
DRREDDY,NSE_EQ|INE089A01031,2018-10-15,2018-10-15,2018-10-16,513.4,493.31
DRREDDY,NSE_EQ|INE089A01031,2019-01-22,2019-01-22,2019-01-23,527.95,522.79
DRREDDY,NSE_EQ|INE089A01031,2019-03-15,2019-03-15,2019-03-18,531.7,530.82
DRREDDY,NSE_EQ|INE089A01031,2020-07-14,2020-07-14,2020-07-15,797.8,787.5
DRREDDY,NSE_EQ|INE089A01031,2020-09-07,2020-09-07,2020-09-08,893.0,864.55
DRREDDY,NSE_EQ|INE089A01031,2020-09-09,2020-09-09,2020-09-10,892.0,869.08
DRREDDY,NSE_EQ|INE089A01031,2020-09-15,2020-09-15,2020-09-16,891.0,877.09
DRREDDY,NSE_EQ|INE089A01031,2021-01-19,2021-01-19,2021-01-20,1020.45,1013.85
DRREDDY,NSE_EQ|INE089A01031,2023-03-10,2023-03-10,2023-03-13,875.0,877.99
DRREDDY,NSE_EQ|INE089A01031,2023-03-17,2023-03-17,2023-03-20,886.2,880.12
ESCORTS,NSE_EQ|INE042A01014,2017-08-01,2017-08-01,2017-08-02,707.0,688.14
ESCORTS,NSE_EQ|INE042A01014,2017-11-14,2017-11-14,2017-11-15,707.1,693.63
ESCORTS,NSE_EQ|INE042A01014,2017-11-29,2017-11-29,2017-11-30,707.0,701.15
ESCORTS,NSE_EQ|INE042A01014,2018-05-29,2018-05-29,2018-05-30,925.0,927.21
ESCORTS,NSE_EQ|INE042A01014,2019-12-02,2019-12-02,2019-12-03,658.25,639.87
ESCORTS,NSE_EQ|INE042A01014,2020-09-09,2020-09-09,2020-09-10,1208.9,1136.53
ESCORTS,NSE_EQ|INE042A01014,2022-10-31,2022-10-31,2022-11-01,2048.0,2025.91
ESCORTS,NSE_EQ|INE042A01014,2024-07-26,2024-07-26,2024-07-29,4185.95,4062.65
ETERNAL,NSE_EQ|INE758T01015,2021-10-18,2021-10-18,2021-10-19,144.9,136.68
ETERNAL,NSE_EQ|INE758T01015,2022-11-30,2022-11-30,2022-12-01,66.5,64.17
ETERNAL,NSE_EQ|INE758T01015,2024-10-08,2024-10-08,2024-10-09,279.0,266.94
ETERNAL,NSE_EQ|INE758T01015,2024-12-30,2024-12-30,2024-12-31,278.0,272.82
EXIDEIND,NSE_EQ|INE302A01020,2017-05-04,2017-05-04,2017-05-05,237.95,222.92
EXIDEIND,NSE_EQ|INE302A01020,2019-01-15,2019-01-15,2019-01-16,257.35,257.23
EXIDEIND,NSE_EQ|INE302A01020,2020-06-12,2020-06-12,2020-06-15,155.0,153.04
EXIDEIND,NSE_EQ|INE302A01020,2021-02-01,2021-02-01,2021-02-02,196.8,193.05
EXIDEIND,NSE_EQ|INE302A01020,2021-11-08,2021-11-08,2021-11-09,184.0,181.54
FEDERALBNK,NSE_EQ|INE171A01029,2019-01-18,2019-01-18,2019-01-21,90.45,88.95
FEDERALBNK,NSE_EQ|INE171A01029,2020-01-08,2020-01-08,2020-01-09,87.95,86.62
FEDERALBNK,NSE_EQ|INE171A01029,2020-08-07,2020-08-07,2020-08-10,54.95,52.65
FEDERALBNK,NSE_EQ|INE171A01029,2020-12-22,2020-12-22,2020-12-23,62.15,59.7
FEDERALBNK,NSE_EQ|INE171A01029,2022-02-25,2022-02-25,2022-02-28,96.1,95.86
FEDERALBNK,NSE_EQ|INE171A01029,2022-03-16,2022-03-16,2022-03-17,99.65,97.65
FEDERALBNK,NSE_EQ|INE171A01029,2022-09-30,2022-09-30,2022-10-03,119.35,114.68
FEDERALBNK,NSE_EQ|INE171A01029,2022-12-08,2022-12-08,2022-12-09,136.4,132.27
FEDERALBNK,NSE_EQ|INE171A01029,2024-06-05,2024-06-05,2024-06-06,167.7,159.17
GAIL,NSE_EQ|INE129A01019,2016-01-22,2016-01-22,2016-01-25,64.05,61.55
GAIL,NSE_EQ|INE129A01019,2017-03-30,2017-03-30,2017-03-31,89.4,88.55
GAIL,NSE_EQ|INE129A01019,2018-06-29,2018-06-29,2018-07-02,107.95,106.3
GAIL,NSE_EQ|INE129A01019,2018-08-30,2018-08-30,2018-08-31,120.45,116.51
GAIL,NSE_EQ|INE129A01019,2020-02-11,2020-02-11,2020-02-12,80.95,76.64
GAIL,NSE_EQ|INE129A01019,2023-11-28,2023-11-28,2023-11-29,119.7,118.55
GAIL,NSE_EQ|INE129A01019,2024-03-14,2024-03-14,2024-03-15,176.6,174.46
GAIL,NSE_EQ|INE129A01019,2024-03-26,2024-03-26,2024-03-27,182.85,176.91
GAIL,NSE_EQ|INE129A01019,2024-06-06,2024-06-06,2024-06-07,211.2,201.35
GLENMARK,NSE_EQ|INE935A01035,2018-09-25,2018-09-25,2018-09-26,640.85,625.2
GLENMARK,NSE_EQ|INE935A01035,2019-05-03,2019-05-03,2019-05-06,631.5,632.46
GLENMARK,NSE_EQ|INE935A01035,2020-10-16,2020-10-16,2020-10-19,493.4,484.28
GLENMARK,NSE_EQ|INE935A01035,2022-10-12,2022-10-12,2022-10-13,388.95,383.88
GLENMARK,NSE_EQ|INE935A01035,2022-12-21,2022-12-21,2022-12-22,445.7,420.91
GLENMARK,NSE_EQ|INE935A01035,2024-02-20,2024-02-20,2024-02-21,890.0,867.3
GLENMARK,NSE_EQ|INE935A01035,2024-05-24,2024-05-24,2024-05-27,1031.25,1019.62
GODREJCP,NSE_EQ|INE102D01028,2015-08-28,2015-08-28,2015-08-31,440.03,422.12
GODREJCP,NSE_EQ|INE102D01028,2016-05-09,2016-05-09,2016-05-10,450.33,443.02
GODREJCP,NSE_EQ|INE102D01028,2017-08-03,2017-08-03,2017-08-04,646.0,643.55
GODREJCP,NSE_EQ|INE102D01028,2017-11-01,2017-11-01,2017-11-02,650.63,626.96
GODREJCP,NSE_EQ|INE102D01028,2017-11-28,2017-11-28,2017-11-29,658.87,634.35
GODREJCP,NSE_EQ|INE102D01028,2018-04-16,2018-04-16,2018-04-17,721.3,713.23
GODREJCP,NSE_EQ|INE102D01028,2019-01-17,2019-01-17,2019-01-18,793.3,776.8
GODREJCP,NSE_EQ|INE102D01028,2019-06-18,2019-06-18,2019-06-19,672.05,664.12
GODREJCP,NSE_EQ|INE102D01028,2020-12-22,2020-12-22,2020-12-23,717.0,695.0
GODREJCP,NSE_EQ|INE102D01028,2022-05-26,2022-05-26,2022-05-27,783.0,769.38
GODREJCP,NSE_EQ|INE102D01028,2023-01-31,2023-01-31,2023-02-01,927.0,901.59
GODREJCP,NSE_EQ|INE102D01028,2023-02-28,2023-02-28,2023-03-01,923.35,920.9
GODREJCP,NSE_EQ|INE102D01028,2023-03-03,2023-03-03,2023-03-06,926.0,923.04
GODREJCP,NSE_EQ|INE102D01028,2023-03-16,2023-03-16,2023-03-17,934.0,925.26
GODREJCP,NSE_EQ|INE102D01028,2023-07-20,2023-07-20,2023-07-21,1064.95,1053.76
GODREJCP,NSE_EQ|INE102D01028,2024-03-14,2024-03-14,2024-03-15,1217.0,1207.69
GODREJCP,NSE_EQ|INE102D01028,2024-03-18,2024-03-18,2024-03-19,1249.4,1211.44
GODREJCP,NSE_EQ|INE102D01028,2024-03-27,2024-03-27,2024-03-28,1235.95,1224.47
GODREJPROP,NSE_EQ|INE484J01027,2016-08-05,2016-08-05,2016-08-08,363.5,353.56
GODREJPROP,NSE_EQ|INE484J01027,2019-10-24,2019-10-24,2019-10-25,985.0,954.5
GODREJPROP,NSE_EQ|INE484J01027,2019-11-06,2019-11-06,2019-11-07,1025.0,972.77
GODREJPROP,NSE_EQ|INE484J01027,2020-11-06,2020-11-06,2020-11-09,964.0,923.39
GODREJPROP,NSE_EQ|INE484J01027,2021-02-05,2021-02-05,2021-02-08,1411.0,1359.81
GODREJPROP,NSE_EQ|INE484J01027,2021-09-01,2021-09-01,2021-09-02,1568.3,1521.92
GRASIM,NSE_EQ|INE047A01021,2015-11-13,2015-11-13,2015-11-16,722.15,714.08
GRASIM,NSE_EQ|INE047A01021,2015-12-22,2015-12-22,2015-12-23,743.5,734.31
GRASIM,NSE_EQ|INE047A01021,2015-12-29,2015-12-29,2015-12-30,746.6,736.11
GRASIM,NSE_EQ|INE047A01021,2017-06-22,2017-06-22,2017-06-23,1171.35,1138.33
GRASIM,NSE_EQ|INE047A01021,2020-07-31,2020-07-31,2020-08-03,627.5,603.87
GRASIM,NSE_EQ|INE047A01021,2021-04-30,2021-04-30,2021-05-03,1391.05,1355.02
GRASIM,NSE_EQ|INE047A01021,2021-05-26,2021-05-26,2021-05-27,1409.35,1386.28
GRASIM,NSE_EQ|INE047A01021,2021-12-10,2021-12-10,2021-12-13,1755.0,1732.56
GRASIM,NSE_EQ|INE047A01021,2023-06-02,2023-06-02,2023-06-05,1712.2,1701.26
GRASIM,NSE_EQ|INE047A01021,2024-02-07,2024-02-07,2024-02-08,2123.0,2087.92
GRASIM,NSE_EQ|INE047A01021,2024-03-14,2024-03-14,2024-03-15,2185.1,2144.87
HAVELLS,NSE_EQ|INE176B01034,2016-02-01,2016-02-01,2016-02-02,305.1,298.11
HAVELLS,NSE_EQ|INE176B01034,2016-09-28,2016-09-28,2016-09-29,422.95,408.84
HAVELLS,NSE_EQ|INE176B01034,2018-01-22,2018-01-22,2018-01-23,565.0,540.28
HAVELLS,NSE_EQ|INE176B01034,2019-02-28,2019-02-28,2019-03-01,717.5,699.74
HAVELLS,NSE_EQ|INE176B01034,2023-02-28,2023-02-28,2023-03-01,1197.05,1183.9
HAVELLS,NSE_EQ|INE176B01034,2023-03-21,2023-03-21,2023-03-22,1203.95,1198.94
HAVELLS,NSE_EQ|INE176B01034,2024-07-03,2024-07-03,2024-07-04,1887.5,1814.68
HAVELLS,NSE_EQ|INE176B01034,2024-10-08,2024-10-08,2024-10-09,1934.1,1927.19
HCLTECH,NSE_EQ|INE860A01027,2015-08-12,2015-08-12,2015-08-13,488.9,470.86
HCLTECH,NSE_EQ|INE860A01027,2016-09-16,2016-09-16,2016-09-19,395.0,388.31
HCLTECH,NSE_EQ|INE860A01027,2018-02-21,2018-02-21,2018-02-22,471.5,466.72
HCLTECH,NSE_EQ|INE860A01027,2018-03-07,2018-03-07,2018-03-08,476.5,473.02
HCLTECH,NSE_EQ|INE860A01027,2018-03-16,2018-03-16,2018-03-19,481.35,477.76
HCLTECH,NSE_EQ|INE860A01027,2018-03-23,2018-03-23,2018-03-26,478.6,478.15
HCLTECH,NSE_EQ|INE860A01027,2018-03-28,2018-03-28,2018-04-02,483.15,478.48
HCLTECH,NSE_EQ|INE860A01027,2019-03-15,2019-03-15,2019-03-18,516.05,510.7
HCLTECH,NSE_EQ|INE860A01027,2019-09-30,2019-09-30,2019-10-01,540.5,531.46
HCLTECH,NSE_EQ|INE860A01027,2019-10-23,2019-10-23,2019-10-24,577.55,538.34
HCLTECH,NSE_EQ|INE860A01027,2019-12-27,2019-12-27,2019-12-30,567.0,564.62
HCLTECH,NSE_EQ|INE860A01027,2020-11-26,2020-11-26,2020-11-27,842.0,837.95
HCLTECH,NSE_EQ|INE860A01027,2021-07-22,2021-07-22,2021-07-23,984.7,971.87
HCLTECH,NSE_EQ|INE860A01027,2022-04-07,2022-04-07,2022-04-08,1179.0,1166.57
HCLTECH,NSE_EQ|INE860A01027,2023-10-13,2023-10-13,2023-10-16,1263.0,1226.17
HCLTECH,NSE_EQ|INE860A01027,2024-03-14,2024-03-14,2024-03-15,1677.0,1618.63
HDFCBANK,NSE_EQ|INE040A01034,2017-09-28,2017-09-28,2017-09-29,450.0,446.86
HDFCBANK,NSE_EQ|INE040A01034,2019-02-08,2019-02-08,2019-02-11,528.3,527.33
HDFCBANK,NSE_EQ|INE040A01034,2021-03-30,2021-03-30,2021-03-31,774.0,768.08
HDFCBANK,NSE_EQ|INE040A01034,2021-07-13,2021-07-13,2021-07-14,748.8,743.9
HDFCBANK,NSE_EQ|INE040A01034,2022-07-15,2022-07-15,2022-07-18,674.0,675.22
HDFCBANK,NSE_EQ|INE040A01034,2023-02-01,2023-02-01,2023-02-02,804.0,811.9
HDFCLIFE,NSE_EQ|INE795G01014,2021-02-23,2021-02-23,2021-02-24,712.05,693.7
HDFCLIFE,NSE_EQ|INE795G01014,2022-09-20,2022-09-20,2022-09-21,558.0,556.33
HDFCLIFE,NSE_EQ|INE795G01014,2024-10-16,2024-10-16,2024-10-17,730.0,720.1
HDFCLIFE,NSE_EQ|INE795G01014,2024-10-18,2024-10-18,2024-10-21,748.85,722.2
HINDALCO,NSE_EQ|INE038A01020,2017-07-11,2017-07-11,2017-07-12,201.75,195.78
HINDALCO,NSE_EQ|INE038A01020,2018-10-01,2018-10-01,2018-10-03,241.7,229.08
HINDALCO,NSE_EQ|INE038A01020,2019-07-22,2019-07-22,2019-07-23,202.05,199.3
HINDALCO,NSE_EQ|INE038A01020,2020-09-16,2020-09-16,2020-09-17,182.7,178.99
HINDALCO,NSE_EQ|INE038A01020,2021-07-05,2021-07-05,2021-07-06,389.4,386.36
HINDALCO,NSE_EQ|INE038A01020,2023-10-10,2023-10-10,2023-10-11,485.65,469.27
HINDALCO,NSE_EQ|INE038A01020,2024-01-24,2024-01-24,2024-01-25,566.5,555.99
HINDPETRO,NSE_EQ|INE094A01015,2015-04-22,2015-04-22,2015-04-23,86.75,83.52
HINDPETRO,NSE_EQ|INE094A01015,2017-03-03,2017-03-03,2017-03-06,223.45,220.92
HINDPETRO,NSE_EQ|INE094A01015,2017-10-11,2017-10-11,2017-10-12,295.3,289.74
HINDPETRO,NSE_EQ|INE094A01015,2020-12-22,2020-12-22,2020-12-23,130.55,127.98
HINDPETRO,NSE_EQ|INE094A01015,2021-02-02,2021-02-02,2021-02-03,139.3,137.47
HINDPETRO,NSE_EQ|INE094A01015,2023-07-31,2023-07-31,2023-08-01,177.7,176.93
HINDUNILVR,NSE_EQ|INE030A01027,2016-08-19,2016-08-19,2016-08-22,911.9,907.56
HINDUNILVR,NSE_EQ|INE030A01027,2019-01-15,2019-01-15,2019-01-16,1790.0,1780.46
HINDUNILVR,NSE_EQ|INE030A01027,2020-03-11,2020-03-11,2020-03-12,2102.4,2134.94
HINDUNILVR,NSE_EQ|INE030A01027,2020-12-04,2020-12-04,2020-12-07,2189.25,2139.84
HINDUNILVR,NSE_EQ|INE030A01027,2022-09-21,2022-09-21,2022-09-22,2623.1,2605.05
HINDUNILVR,NSE_EQ|INE030A01027,2023-01-09,2023-01-09,2023-01-10,2624.05,2593.65
HINDUNILVR,NSE_EQ|INE030A01027,2023-07-11,2023-07-11,2023-07-12,2704.95,2665.86
HINDUNILVR,NSE_EQ|INE030A01027,2023-07-14,2023-07-14,2023-07-17,2670.0,2671.92
